timestamp,g107_no2,g107_03,g107_pm25,g125_no2,g125_o3,g125_pm25,g131_no2,g131_o3,g131_pm25,timestamp_text,anfangszeit
2022-02-18T09:30:00+00:00,48.6,24.9,5.1,44.4,13.6,4.7,56.0,10.2,5.0,2022-02-18T10:30:00+0100,18.02.2022 10:30:00
2022-02-18T09:00:00+00:00,51.8,19.2,5.8,47.4,12.0,5.3,59.1,24.1,5.8,2022-02-18T10:00:00+0100,18.02.2022 10:00:00
2022-02-18T03:30:00+00:00,9.8,45.7,4.7,2.5,35.5,4.5,10.9,28.1,4.4,2022-02-18T04:30:00+0100,18.02.2022 04:30:00
2022-02-18T04:00:00+00:00,26.0,32.9,5.5,19.5,19.2,5.2,30.4,13.8,5.1,2022-02-18T05:00:00+0100,18.02.2022 05:00:00
2022-02-18T12:00:00+00:00,24.7,50.3,2.7,15.3,44.7,2.4,27.9,34.5,2.8,2022-02-18T13:00:00+0100,18.02.2022 13:00:00
2022-02-19T05:30:00+00:00,3.6,59.3,4.3,2.9,46.5,3.8,6.9,49.1,3.9,2022-02-19T06:30:00+0100,19.02.2022 06:30:00
2022-02-19T12:30:00+00:00,3.6,86.6,2.9,0.2,80.6,2.5,3.3,76.6,2.7,2022-02-19T13:30:00+0100,19.02.2022 13:30:00
2022-02-19T14:00:00+00:00,7.3,84.4,2.8,1.0,80.4,2.5,8.2,72.2,2.6,2022-02-19T15:00:00+0100,19.02.2022 15:00:00
2022-02-19T22:00:00+00:00,9.8,58.1,2.8,1.9,52.5,3.2,13.6,46.3,3.1,2022-02-19T23:00:00+0100,19.02.2022 23:00:00
2022-02-20T00:00:00+00:00,2.5,73.8,2.2,0.2,70.4,2.1,0.8,71.8,2.2,2022-02-20T01:00:00+0100,20.02.2022 01:00:00
2022-02-20T20:30:00+00:00,4.4,85.2,0.5,0.0,83.8,0.4,1.1,84.2,0.4,2022-02-20T21:30:00+0100,20.02.2022 21:30:00
2022-02-20T21:30:00+00:00,3.1,91.4,0.8,0.0,86.8,0.8,2.3,86.0,1.0,2022-02-20T22:30:00+0100,20.02.2022 22:30:00
2022-02-20T14:30:00+00:00,9.6,76.0,0.8,1.7,74.6,0.8,15.7,67.6,0.9,2022-02-20T15:30:00+0100,20.02.2022 15:30:00
2022-02-21T05:00:00+00:00,8.6,97.0,0.4,4.8,93.6,0.3,8.8,91.4,0.3,2022-02-21T06:00:00+0100,21.02.2022 06:00:00
2022-02-21T19:30:00+00:00,10.7,82.2,4.8,5.2,76.2,4.4,11.7,72.8,4.5,2022-02-21T20:30:00+0100,21.02.2022 20:30:00
2022-02-22T04:00:00+00:00,1.0,75.4,5.6,0.0,68.4,5.4,1.3,68.8,5.5,2022-02-22T05:00:00+0100,22.02.2022 05:00:00
2022-05-04T11:30:00+00:00,6.9,93.8,4.9,6.3,94.0,5.0,15.7,82.8,4.9,2022-05-04T13:30:00+0200,04.05.2022 13:30:00
2022-05-04T13:00:00+00:00,19.7,66.2,6.8,31.6,59.3,6.8,21.6,77.8,5.8,2022-05-04T15:00:00+0200,04.05.2022 15:00:00
2022-05-04T18:00:00+00:00,16.3,79.4,4.2,20.1,72.8,4.5,25.8,79.8,4.2,2022-05-04T20:00:00+0200,04.05.2022 20:00:00
2022-05-05T02:30:00+00:00,1.3,35.1,8.3,1.0,23.3,8.5,0.2,22.7,7.7,2022-05-05T04:30:00+0200,05.05.2022 04:30:00
2022-05-05T09:00:00+00:00,38.6,25.3,11.6,23.9,20.9,11.6,28.3,28.5,11.1,2022-05-05T11:00:00+0200,05.05.2022 11:00:00
2022-05-05T12:00:00+00:00,23.9,40.7,16.1,19.7,37.5,15.4,38.1,24.3,15.6,2022-05-05T14:00:00+0200,05.05.2022 14:00:00
2022-05-05T13:30:00+00:00,10.7,53.9,18.2,5.9,53.1,17.6,17.2,44.9,17.8,2022-05-05T15:30:00+0200,05.05.2022 15:30:00
2022-05-05T14:00:00+00:00,11.5,52.5,19.2,7.5,50.9,18.7,17.0,42.5,18.9,2022-05-05T16:00:00+0200,05.05.2022 16:00:00
2022-05-05T15:30:00+00:00,14.2,50.1,20.9,14.0,45.9,20.3,29.6,43.1,20.9,2022-05-05T17:30:00+0200,05.05.2022 17:30:00
2022-05-05T22:00:00+00:00,0.2,48.9,33.1,1.3,35.1,32.3,4.0,37.9,33.1,2022-05-06T00:00:00+0200,06.05.2022 00:00:00
2022-05-05T23:00:00+00:00,0.4,49.7,32.2,0.6,32.3,30.5,1.1,36.7,31.7,2022-05-06T01:00:00+0200,06.05.2022 01:00:00
2022-05-02T05:30:00+00:00,19.3,23.7,18.5,14.2,22.3,17.6,20.7,12.0,17.0,2022-05-02T07:30:00+0200,02.05.2022 07:30:00
2022-05-03T03:30:00+00:00,1.3,54.3,12.0,1.1,39.3,12.2,1.0,41.1,11.5,2022-05-03T05:30:00+0200,03.05.2022 05:30:00
2022-05-06T02:00:00+00:00,2.3,53.3,27.0,1.9,39.5,25.8,1.1,38.7,26.3,2022-05-06T04:00:00+0200,06.05.2022 04:00:00
2022-05-06T14:00:00+00:00,17.0,31.3,32.0,17.0,21.9,31.1,28.3,24.7,29.9,2022-05-06T16:00:00+0200,06.05.2022 16:00:00
2022-05-06T08:30:00+00:00,18.5,42.3,22.6,16.4,32.3,22.0,29.4,23.9,22.3,2022-05-06T10:30:00+0200,06.05.2022 10:30:00
2022-05-06T18:00:00+00:00,6.9,61.8,11.0,9.2,48.9,10.6,18.7,41.3,10.1,2022-05-06T20:00:00+0200,06.05.2022 20:00:00
2022-04-30T16:30:00+00:00,2.9,103.9,9.1,4.8,96.6,7.8,12.0,86.8,7.8,2022-04-30T18:30:00+0200,30.04.2022 18:30:00
2022-04-30T20:30:00+00:00,19.3,56.9,17.3,18.4,50.1,18.8,20.3,43.5,17.9,2022-04-30T22:30:00+0200,30.04.2022 22:30:00
2022-05-01T00:00:00+00:00,8.8,46.9,21.6,6.3,38.7,21.5,7.8,38.9,24.1,2022-05-01T02:00:00+0200,01.05.2022 02:00:00
2022-04-27T12:30:00+00:00,3.4,83.8,9.6,6.3,74.2,9.2,7.8,69.4,9.4,2022-04-27T14:30:00+0200,27.04.2022 14:30:00
2022-04-27T16:00:00+00:00,6.9,91.6,4.9,6.9,85.2,5.1,15.9,76.2,5.0,2022-04-27T18:00:00+0200,27.04.2022 18:00:00
2022-04-27T20:00:00+00:00,28.5,60.0,6.5,32.1,47.3,4.5,26.2,49.3,4.7,2022-04-27T22:00:00+0200,27.04.2022 22:00:00
2022-04-27T22:30:00+00:00,19.3,59.7,3.2,19.9,45.7,3.3,18.0,44.7,3.1,2022-04-28T00:30:00+0200,28.04.2022 00:30:00
2022-04-28T02:30:00+00:00,11.1,40.1,5.8,9.6,28.5,6.1,7.6,27.9,5.6,2022-04-28T04:30:00+0200,28.04.2022 04:30:00
2022-04-28T03:00:00+00:00,13.4,37.9,5.9,9.8,28.5,6.3,6.9,29.7,5.8,2022-04-28T05:00:00+0200,28.04.2022 05:00:00
2022-04-28T04:00:00+00:00,17.4,32.3,6.5,15.9,21.9,6.7,28.3,27.3,6.3,2022-04-28T06:00:00+0200,28.04.2022 06:00:00
2022-04-24T13:30:00+00:00,13.2,54.7,1.0,10.1,48.3,0.8,8.8,50.7,0.9,2022-04-24T15:30:00+0200,24.04.2022 15:30:00
2022-04-24T17:00:00+00:00,11.5,39.3,1.7,9.4,29.5,1.6,13.0,26.7,1.8,2022-04-24T19:00:00+0200,24.04.2022 19:00:00
2022-04-20T12:00:00+00:00,8.8,80.4,6.9,7.6,77.4,7.1,11.1,69.8,6.8,2022-04-20T14:00:00+0200,20.04.2022 14:00:00
2022-04-20T15:00:00+00:00,2.1,107.3,4.0,4.0,100.3,4.0,7.5,93.6,4.1,2022-04-20T17:00:00+0200,20.04.2022 17:00:00
2022-04-20T19:00:00+00:00,18.4,80.8,5.1,13.4,77.2,5.0,16.8,74.4,4.8,2022-04-20T21:00:00+0200,20.04.2022 21:00:00
2022-04-20T08:30:00+00:00,30.8,36.9,8.0,19.1,39.1,8.0,31.6,26.1,7.4,2022-04-20T10:30:00+0200,20.04.2022 10:30:00
2022-04-20T10:30:00+00:00,10.7,71.4,6.9,5.7,68.4,6.6,7.3,68.2,6.7,2022-04-20T12:30:00+0200,20.04.2022 12:30:00
2022-04-21T12:00:00+00:00,6.9,95.4,14.8,8.6,87.4,12.9,11.5,88.4,13.4,2022-04-21T14:00:00+0200,21.04.2022 14:00:00
2022-04-21T13:30:00+00:00,7.1,101.1,13.4,9.9,94.0,13.0,14.2,95.4,13.2,2022-04-21T15:30:00+0200,21.04.2022 15:30:00
2022-04-21T21:00:00+00:00,11.7,63.4,7.4,12.6,53.5,8.5,13.2,47.7,7.8,2022-04-21T23:00:00+0200,21.04.2022 23:00:00
2022-04-19T10:30:00+00:00,14.2,78.6,5.8,9.6,79.0,5.6,19.9,66.6,5.9,2022-04-19T12:30:00+0200,19.04.2022 12:30:00
2022-04-19T14:30:00+00:00,2.7,111.7,3.7,4.2,109.9,3.7,15.7,91.0,3.8,2022-04-19T16:30:00+0200,19.04.2022 16:30:00
2022-04-19T23:30:00+00:00,13.4,46.9,5.0,9.9,36.3,5.1,7.8,37.7,4.8,2022-04-20T01:30:00+0200,20.04.2022 01:30:00
2022-04-20T02:30:00+00:00,9.6,49.3,4.5,2.7,37.7,4.3,2.1,38.3,4.0,2022-04-20T04:30:00+0200,20.04.2022 04:30:00
2022-04-20T04:00:00+00:00,14.9,49.5,7.1,5.7,43.3,6.8,6.1,41.7,6.9,2022-04-20T06:00:00+0200,20.04.2022 06:00:00
2022-04-20T04:30:00+00:00,16.3,42.1,7.0,10.3,32.5,6.9,10.9,31.7,6.7,2022-04-20T06:30:00+0200,20.04.2022 06:30:00
2022-04-13T14:30:00+00:00,7.5,113.1,2.3,8.2,111.1,2.4,17.0,101.3,2.5,2022-04-13T16:30:00+0200,13.04.2022 16:30:00
2022-04-13T15:30:00+00:00,6.9,119.3,2.6,7.5,116.1,2.7,22.2,101.7,2.8,2022-04-13T17:30:00+0200,13.04.2022 17:30:00
2022-04-13T16:30:00+00:00,17.6,107.1,2.5,14.9,104.7,4.3,27.9,96.4,3.6,2022-04-13T18:30:00+0200,13.04.2022 18:30:00
2022-04-14T00:30:00+00:00,0.8,67.2,3.3,0.2,50.5,3.2,0.0,52.1,3.6,2022-04-14T02:30:00+0200,14.04.2022 02:30:00
2022-04-14T02:00:00+00:00,6.3,52.3,3.9,5.7,35.7,3.6,4.6,38.9,3.6,2022-04-14T04:00:00+0200,14.04.2022 04:00:00
2022-04-14T05:00:00+00:00,12.6,30.3,4.0,9.4,18.6,4.0,8.8,20.3,4.3,2022-04-14T07:00:00+0200,14.04.2022 07:00:00
2022-04-14T10:30:00+00:00,1.7,89.8,6.3,2.9,81.0,6.2,4.4,81.2,6.9,2022-04-14T12:30:00+0200,14.04.2022 12:30:00
2022-04-14T16:00:00+00:00,12.8,128.3,10.9,13.6,118.1,10.6,14.9,120.3,10.1,2022-04-14T18:00:00+0200,14.04.2022 18:00:00
2022-04-15T07:30:00+00:00,9.9,51.5,20.2,6.7,41.7,19.7,10.9,42.1,19.8,2022-04-15T09:30:00+0200,15.04.2022 09:30:00
2022-04-17T02:30:00+00:00,7.1,80.4,6.6,0.2,76.8,6.5,4.6,73.2,6.2,2022-04-17T04:30:00+0200,17.04.2022 04:30:00
2022-04-17T03:30:00+00:00,13.0,74.8,7.9,4.0,71.4,7.7,9.9,66.8,7.4,2022-04-17T05:30:00+0200,17.04.2022 05:30:00
2022-04-17T05:00:00+00:00,15.3,64.8,9.5,6.5,62.8,9.4,13.6,54.5,9.3,2022-04-17T07:00:00+0200,17.04.2022 07:00:00
2022-04-18T06:30:00+00:00,20.3,45.9,5.3,8.8,43.5,5.2,14.7,40.5,5.0,2022-04-18T08:30:00+0200,18.04.2022 08:30:00
2022-04-19T06:00:00+00:00,68.1,57.1,8.7,63.7,45.5,8.2,70.8,46.1,8.0,2022-04-19T08:00:00+0200,19.04.2022 08:00:00
2022-04-18T10:00:00+00:00,5.9,87.2,3.4,1.1,81.6,3.0,4.4,81.0,3.0,2022-04-18T12:00:00+0200,18.04.2022 12:00:00
2022-04-18T21:00:00+00:00,24.3,43.1,4.1,20.3,34.5,4.4,19.9,36.7,4.0,2022-04-18T23:00:00+0200,18.04.2022 23:00:00
2022-04-18T22:30:00+00:00,17.4,42.5,4.2,14.2,33.1,4.3,14.2,34.9,4.6,2022-04-19T00:30:00+0200,19.04.2022 00:30:00
2022-04-17T11:30:00+00:00,6.7,85.2,4.3,5.9,78.8,4.5,7.5,75.2,4.5,2022-04-17T13:30:00+0200,17.04.2022 13:30:00
2022-04-17T18:00:00+00:00,12.0,98.0,2.4,13.0,85.8,2.2,10.9,93.8,1.9,2022-04-17T20:00:00+0200,17.04.2022 20:00:00
2022-04-17T20:00:00+00:00,22.9,80.6,2.6,20.5,73.2,2.5,20.1,77.6,2.5,2022-04-17T22:00:00+0200,17.04.2022 22:00:00
2022-04-17T19:30:00+00:00,22.0,85.8,2.3,19.7,77.4,2.2,19.5,83.2,2.2,2022-04-17T21:30:00+0200,17.04.2022 21:30:00
2022-04-16T18:30:00+00:00,15.7,75.6,3.6,12.2,69.0,4.1,15.7,68.0,3.8,2022-04-16T20:30:00+0200,16.04.2022 20:30:00
2022-04-16T21:00:00+00:00,13.6,69.4,4.6,5.9,66.2,6.0,14.0,58.3,5.0,2022-04-16T23:00:00+0200,16.04.2022 23:00:00
2022-04-16T23:00:00+00:00,6.3,86.6,4.1,0.2,82.6,4.1,5.0,76.6,4.1,2022-04-17T01:00:00+0200,17.04.2022 01:00:00
2022-04-15T09:00:00+00:00,22.9,42.9,21.5,15.5,37.1,20.9,14.3,39.3,21.1,2022-04-15T11:00:00+0200,15.04.2022 11:00:00
2022-04-15T10:30:00+00:00,3.4,72.4,16.5,0.8,63.0,16.3,8.6,56.5,16.4,2022-04-15T12:30:00+0200,15.04.2022 12:30:00
2022-04-15T13:30:00+00:00,5.0,100.1,4.4,3.1,97.2,4.7,4.0,96.6,4.1,2022-04-15T15:30:00+0200,15.04.2022 15:30:00
2022-04-15T20:30:00+00:00,34.2,44.5,5.4,30.2,39.7,6.9,30.4,42.5,6.0,2022-04-15T22:30:00+0200,15.04.2022 22:30:00
2022-04-15T21:30:00+00:00,21.0,48.7,6.8,15.1,41.7,7.5,22.9,37.7,6.9,2022-04-15T23:30:00+0200,15.04.2022 23:30:00
2022-04-16T01:00:00+00:00,17.4,46.5,6.8,12.0,41.9,6.9,16.4,39.1,6.3,2022-04-16T03:00:00+0200,16.04.2022 03:00:00
2022-04-14T20:30:00+00:00,19.5,65.2,16.6,12.6,57.1,16.0,13.4,58.7,16.3,2022-04-14T22:30:00+0200,14.04.2022 22:30:00
2022-04-14T22:00:00+00:00,13.6,61.0,18.5,12.4,45.9,19.4,13.6,49.7,18.4,2022-04-15T00:00:00+0200,15.04.2022 00:00:00
2022-04-16T01:30:00+00:00,22.4,37.7,8.2,21.0,29.9,8.3,27.7,26.3,7.9,2022-04-16T03:30:00+0200,16.04.2022 03:30:00
2022-04-22T04:30:00+00:00,4.0,41.9,8.7,3.1,26.1,8.9,15.7,26.5,8.8,2022-04-22T06:30:00+0200,22.04.2022 06:30:00
2022-04-22T05:00:00+00:00,11.1,34.3,9.0,8.4,22.5,9.1,13.2,18.6,9.0,2022-04-22T07:00:00+0200,22.04.2022 07:00:00
2022-04-22T13:30:00+00:00,5.7,88.4,19.9,8.2,80.0,20.1,15.1,72.6,19.5,2022-04-22T15:30:00+0200,22.04.2022 15:30:00
2022-04-22T16:00:00+00:00,5.2,100.3,18.4,3.3,97.8,18.2,12.4,86.8,16.6,2022-04-22T18:00:00+0200,22.04.2022 18:00:00
2022-04-22T08:30:00+00:00,20.8,34.9,14.0,10.5,32.1,13.5,18.2,24.9,13.2,2022-04-22T10:30:00+0200,22.04.2022 10:30:00
2022-04-22T11:00:00+00:00,2.9,75.8,18.5,5.0,66.8,18.0,8.4,62.4,18.2,2022-04-22T13:00:00+0200,22.04.2022 13:00:00
2022-04-23T02:30:00+00:00,7.6,35.3,24.0,5.4,21.5,23.6,6.1,20.5,22.6,2022-04-23T04:30:00+0200,23.04.2022 04:30:00
2022-04-23T05:00:00+00:00,30.6,14.0,28.1,31.7,24.9,27.6,21.8,10.0,26.8,2022-04-23T07:00:00+0200,23.04.2022 07:00:00
2022-04-23T17:00:00+00:00,10.1,65.8,22.4,9.8,55.7,28.2,13.8,52.9,24.2,2022-04-23T19:00:00+0200,23.04.2022 19:00:00
2022-04-23T18:00:00+00:00,9.9,64.8,25.2,8.0,55.3,23.7,10.7,55.3,22.9,2022-04-23T20:00:00+0200,23.04.2022 20:00:00
2022-04-23T18:30:00+00:00,9.6,64.6,25.1,9.8,52.7,23.7,13.6,50.9,22.5,2022-04-23T20:30:00+0200,23.04.2022 20:30:00
2022-04-24T04:00:00+00:00,2.5,66.0,0.5,1.5,56.7,0.5,1.9,48.7,0.5,2022-04-24T06:00:00+0200,24.04.2022 06:00:00
2022-04-24T10:00:00+00:00,5.5,65.0,1.5,3.4,58.3,1.4,9.9,42.7,1.5,2022-04-24T12:00:00+0200,24.04.2022 12:00:00
2022-04-24T11:00:00+00:00,9.2,56.1,1.8,6.9,51.9,1.8,13.2,40.3,1.8,2022-04-24T13:00:00+0200,24.04.2022 13:00:00
2022-04-24T10:30:00+00:00,4.8,65.4,1.6,4.4,53.9,1.6,10.1,42.1,1.6,2022-04-24T12:30:00+0200,24.04.2022 12:30:00
2022-04-25T02:30:00+00:00,1.0,33.7,6.3,0.0,16.8,5.9,1.3,20.1,5.9,2022-04-25T04:30:00+0200,25.04.2022 04:30:00
2022-04-25T03:30:00+00:00,2.1,35.7,7.7,0.0,21.1,7.5,1.3,19.2,7.8,2022-04-25T05:30:00+0200,25.04.2022 05:30:00
2022-04-25T02:00:00+00:00,0.4,34.1,4.0,0.0,18.2,3.8,0.4,17.8,3.7,2022-04-25T04:00:00+0200,25.04.2022 04:00:00
2022-04-24T01:00:00+00:00,1.7,84.4,0.8,1.3,76.4,0.6,1.0,79.6,0.6,2022-04-24T03:00:00+0200,24.04.2022 03:00:00
2022-04-25T07:30:00+00:00,66.5,51.5,8.9,62.5,35.1,8.6,72.1,39.1,8.4,2022-04-25T09:30:00+0200,25.04.2022 09:30:00
2022-04-25T11:30:00+00:00,8.0,70.0,6.4,6.1,68.2,6.1,7.1,66.8,5.8,2022-04-25T13:30:00+0200,25.04.2022 13:30:00
2022-04-25T13:30:00+00:00,4.6,85.0,7.0,1.7,83.8,6.9,5.7,75.4,6.5,2022-04-25T15:30:00+0200,25.04.2022 15:30:00
2022-04-25T17:30:00+00:00,16.4,56.9,4.5,23.9,50.9,4.5,42.3,36.3,4.6,2022-04-25T19:30:00+0200,25.04.2022 19:30:00
2022-04-25T19:30:00+00:00,9.4,49.3,5.0,11.7,43.7,5.4,23.9,34.9,5.3,2022-04-25T21:30:00+0200,25.04.2022 21:30:00
2022-04-25T20:00:00+00:00,17.0,43.1,6.2,19.1,31.7,6.6,28.1,21.9,6.0,2022-04-25T22:00:00+0200,25.04.2022 22:00:00
2022-04-25T21:00:00+00:00,30.6,36.7,11.0,27.2,24.1,10.7,33.5,15.6,10.2,2022-04-25T23:00:00+0200,25.04.2022 23:00:00
2022-04-25T22:30:00+00:00,10.7,51.5,8.1,5.2,41.5,7.9,12.4,29.9,7.7,2022-04-26T00:30:00+0200,26.04.2022 00:30:00
2022-04-25T23:30:00+00:00,10.5,39.9,9.3,6.1,35.7,8.9,11.3,28.7,8.6,2022-04-26T01:30:00+0200,26.04.2022 01:30:00
2022-04-26T00:00:00+00:00,6.1,49.5,7.1,1.7,44.7,6.8,6.1,36.1,6.4,2022-04-26T02:00:00+0200,26.04.2022 02:00:00
2022-04-26T04:30:00+00:00,15.1,61.6,6.8,3.6,74.4,6.8,5.0,70.8,6.4,2022-04-26T06:30:00+0200,26.04.2022 06:30:00
2022-04-26T16:00:00+00:00,14.2,88.6,4.3,6.5,92.4,4.4,18.0,82.4,4.0,2022-04-26T18:00:00+0200,26.04.2022 18:00:00
2022-04-26T11:30:00+00:00,3.8,83.2,5.1,1.3,87.2,4.9,1.9,82.4,4.8,2022-04-26T13:30:00+0200,26.04.2022 13:30:00
2022-04-26T13:00:00+00:00,9.8,84.4,5.2,13.4,81.2,5.2,10.1,85.4,4.9,2022-04-26T15:00:00+0200,26.04.2022 15:00:00
2022-04-26T20:30:00+00:00,21.0,49.5,6.9,19.3,40.3,7.3,24.1,36.5,6.8,2022-04-26T22:30:00+0200,26.04.2022 22:30:00
2022-04-27T00:30:00+00:00,7.5,43.5,13.4,3.4,34.1,13.2,7.5,27.9,13.2,2022-04-27T02:30:00+0200,27.04.2022 02:30:00
2022-04-27T04:30:00+00:00,14.9,28.9,13.6,9.2,19.4,12.6,22.4,15.0,13.5,2022-04-27T06:30:00+0200,27.04.2022 06:30:00
2022-04-27T05:00:00+00:00,13.2,27.7,12.8,14.5,16.4,12.6,22.0,15.2,13.3,2022-04-27T07:00:00+0200,27.04.2022 07:00:00
2022-04-26T07:30:00+00:00,17.4,59.7,13.5,17.2,60.0,10.2,22.6,57.7,9.8,2022-04-26T09:30:00+0200,26.04.2022 09:30:00
2022-04-27T06:30:00+00:00,28.3,28.3,14.2,23.9,22.3,13.6,37.1,15.6,14.4,2022-04-27T08:30:00+0200,27.04.2022 08:30:00
2022-04-27T10:00:00+00:00,13.0,52.5,18.9,8.4,45.5,17.2,18.2,37.5,18.6,2022-04-27T12:00:00+0200,27.04.2022 12:00:00
2022-04-28T05:30:00+00:00,36.0,19.8,7.8,36.7,25.1,7.7,37.9,21.1,7.3,2022-04-28T07:30:00+0200,28.04.2022 07:30:00
2022-04-28T11:00:00+00:00,5.5,80.2,8.7,7.1,72.6,8.5,13.8,67.6,8.7,2022-04-28T13:00:00+0200,28.04.2022 13:00:00
2022-04-28T13:30:00+00:00,5.7,103.3,6.2,8.0,95.6,6.9,6.7,94.0,5.8,2022-04-28T15:30:00+0200,28.04.2022 15:30:00
2022-04-28T21:00:00+00:00,33.7,59.3,5.1,28.7,58.1,5.1,22.4,61.8,4.9,2022-04-28T23:00:00+0200,28.04.2022 23:00:00
2022-04-28T21:30:00+00:00,31.2,66.0,5.4,28.1,55.1,6.3,23.7,62.0,5.0,2022-04-28T23:30:00+0200,28.04.2022 23:30:00
2022-04-29T18:00:00+00:00,14.7,86.2,6.3,15.5,81.8,6.9,19.5,82.2,6.6,2022-04-29T20:00:00+0200,29.04.2022 20:00:00
2022-04-29T23:30:00+00:00,2.7,74.2,7.0,0.8,64.8,7.0,1.3,65.2,6.8,2022-04-30T01:30:00+0200,30.04.2022 01:30:00
2022-04-29T06:00:00+00:00,44.9,16.2,11.0,35.8,21.1,11.0,30.6,18.0,10.6,2022-04-29T08:00:00+0200,29.04.2022 08:00:00
2022-04-29T07:30:00+00:00,58.9,19.8,13.5,40.7,28.1,12.5,50.5,25.7,11.6,2022-04-29T09:30:00+0200,29.04.2022 09:30:00
2022-04-29T05:00:00+00:00,43.6,28.1,10.1,35.2,18.4,10.1,29.6,25.7,9.6,2022-04-29T07:00:00+0200,29.04.2022 07:00:00
2022-04-30T03:00:00+00:00,5.0,64.4,6.5,4.4,53.9,6.9,5.0,51.9,6.4,2022-04-30T05:00:00+0200,30.04.2022 05:00:00
2022-04-30T14:30:00+00:00,14.3,96.6,9.7,18.7,83.8,10.8,28.5,75.8,9.8,2022-04-30T16:30:00+0200,30.04.2022 16:30:00
2022-04-30T06:30:00+00:00,18.9,54.5,8.5,2.9,56.7,8.7,7.3,55.7,8.3,2022-04-30T08:30:00+0200,30.04.2022 08:30:00
2022-04-30T08:30:00+00:00,5.0,87.0,16.0,1.5,82.6,15.8,11.3,70.2,15.0,2022-04-30T10:30:00+0200,30.04.2022 10:30:00
2022-04-30T12:00:00+00:00,4.0,114.5,16.1,5.7,107.5,15.9,5.0,104.1,15.4,2022-04-30T14:00:00+0200,30.04.2022 14:00:00
2022-05-01T12:00:00+00:00,2.7,99.6,14.1,3.1,92.4,15.6,1.5,90.6,14.1,2022-05-01T14:00:00+0200,01.05.2022 14:00:00
2022-05-01T18:00:00+00:00,16.4,102.3,8.3,17.0,89.6,8.1,24.5,85.2,8.0,2022-05-01T20:00:00+0200,01.05.2022 20:00:00
2022-05-01T18:30:00+00:00,22.2,93.4,8.2,19.1,84.0,8.4,27.3,76.8,8.5,2022-05-01T20:30:00+0200,01.05.2022 20:30:00
2022-05-02T17:30:00+00:00,10.3,113.9,8.6,14.5,100.1,8.9,23.1,95.2,8.0,2022-05-02T19:30:00+0200,02.05.2022 19:30:00
2022-05-02T18:00:00+00:00,7.5,113.9,8.4,14.9,97.2,9.4,17.0,95.4,8.1,2022-05-02T20:00:00+0200,02.05.2022 20:00:00
2022-05-02T21:30:00+00:00,10.3,64.6,9.3,11.5,47.1,9.4,14.2,46.5,8.7,2022-05-02T23:30:00+0200,02.05.2022 23:30:00
2022-05-02T22:00:00+00:00,6.5,66.0,9.6,9.0,45.5,10.5,10.7,46.3,9.1,2022-05-03T00:00:00+0200,03.05.2022 00:00:00
2022-05-03T00:00:00+00:00,1.7,63.6,10.8,1.1,47.3,10.9,1.3,48.3,10.0,2022-05-03T02:00:00+0200,03.05.2022 02:00:00
2022-05-03T14:30:00+00:00,5.5,106.3,5.0,7.8,96.8,4.8,11.5,91.4,4.3,2022-05-03T16:30:00+0200,03.05.2022 16:30:00
2022-05-03T20:00:00+00:00,8.8,76.4,4.4,14.7,58.7,4.6,15.9,56.9,4.3,2022-05-03T22:00:00+0200,03.05.2022 22:00:00
2022-05-04T07:00:00+00:00,48.8,15.8,9.9,38.6,19.8,9.7,54.1,27.9,9.5,2022-05-04T09:00:00+0200,04.05.2022 09:00:00
2022-05-04T08:30:00+00:00,27.3,40.1,8.7,16.6,41.5,8.6,50.3,42.7,8.3,2022-05-04T10:30:00+0200,04.05.2022 10:30:00
2022-05-04T09:00:00+00:00,9.4,71.8,8.2,5.2,64.6,8.0,13.0,59.8,8.1,2022-05-04T11:00:00+0200,04.05.2022 11:00:00
2022-05-06T04:00:00+00:00,9.9,46.9,21.2,7.8,33.9,20.6,12.6,29.9,21.0,2022-05-06T06:00:00+0200,06.05.2022 06:00:00
2022-05-06T07:00:00+00:00,26.0,35.9,26.6,22.6,25.5,25.9,31.4,20.7,26.6,2022-05-06T09:00:00+0200,06.05.2022 09:00:00
2022-05-06T22:30:00+00:00,1.5,38.3,14.1,3.1,21.3,14.0,1.9,18.6,13.3,2022-05-07T00:30:00+0200,07.05.2022 00:30:00
2022-04-08T10:00:00+00:00,67.7,16.4,5.4,73.4,54.9,3.6,85.1,62.2,4.7,2022-04-08T12:00:00+0200,08.04.2022 12:00:00
2022-03-25T02:30:00+00:00,5.9,49.1,27.4,5.7,34.5,25.5,2.5,38.9,27.2,2022-03-25T03:30:00+0100,25.03.2022 03:30:00
2022-03-25T04:30:00+00:00,28.7,23.9,30.3,30.6,10.2,27.9,30.4,12.2,30.1,2022-03-25T05:30:00+0100,25.03.2022 05:30:00
2022-03-25T10:30:00+00:00,33.1,58.3,40.4,27.0,54.9,37.4,45.9,45.5,41.4,2022-03-25T11:30:00+0100,25.03.2022 11:30:00
2022-03-24T15:30:00+00:00,8.6,114.7,24.3,7.1,112.9,23.2,24.7,94.8,24.5,2022-03-24T16:30:00+0100,24.03.2022 16:30:00
2022-03-24T18:00:00+00:00,22.8,80.0,23.0,30.4,63.0,22.1,15.7,80.0,23.0,2022-03-24T19:00:00+0100,24.03.2022 19:00:00
