anfangszeit,pm25,zeitstempel_text
2022-04-21T21:30:00+00:00,5.8,21.04.2022 23:30:00
2022-04-22T07:00:00+00:00,10.4,22.04.2022 09:00:00
2022-04-22T20:30:00+00:00,20.7,22.04.2022 22:30:00
2022-04-22T22:30:00+00:00,22.4,23.04.2022 00:30:00
2022-04-23T08:00:00+00:00,21.0,23.04.2022 10:00:00
2022-04-24T09:30:00+00:00,1.2,24.04.2022 11:30:00
2022-04-24T15:00:00+00:00,1.2,24.04.2022 17:00:00
2022-04-25T03:00:00+00:00,5.4,25.04.2022 05:00:00
2022-04-25T04:00:00+00:00,6.0,25.04.2022 06:00:00
2022-04-25T15:00:00+00:00,6.9,25.04.2022 17:00:00
2022-04-25T17:30:00+00:00,5.3,25.04.2022 19:30:00
2022-04-26T02:00:00+00:00,5.5,26.04.2022 04:00:00
2022-04-26T18:30:00+00:00,6.5,26.04.2022 20:30:00
2022-04-27T08:00:00+00:00,15.1,27.04.2022 10:00:00
2022-04-27T13:00:00+00:00,6.8,27.04.2022 15:00:00
2022-04-27T18:30:00+00:00,3.4,27.04.2022 20:30:00
2022-04-28T06:30:00+00:00,8.8,28.04.2022 08:30:00
2022-04-28T09:00:00+00:00,10.3,28.04.2022 11:00:00
2022-04-28T11:00:00+00:00,8.9,28.04.2022 13:00:00
2022-04-28T12:30:00+00:00,8.7,28.04.2022 14:30:00
2022-04-28T17:30:00+00:00,3.2,28.04.2022 19:30:00
2022-04-28T18:30:00+00:00,3.4,28.04.2022 20:30:00
2022-04-28T22:30:00+00:00,5.8,29.04.2022 00:30:00
2022-04-29T20:30:00+00:00,6.7,29.04.2022 22:30:00
2022-05-14T07:00:00+00:00,8.2,14.05.2022 09:00:00
2022-05-15T08:30:00+00:00,5.2,15.05.2022 10:30:00
2022-05-15T11:00:00+00:00,5.9,15.05.2022 13:00:00
2022-05-15T16:30:00+00:00,3.7,15.05.2022 18:30:00
2022-05-18T01:30:00+00:00,6.1,18.05.2022 03:30:00
2022-05-18T07:00:00+00:00,6.8,18.05.2022 09:00:00
2022-05-18T09:00:00+00:00,5.0,18.05.2022 11:00:00
2022-05-18T11:00:00+00:00,3.9,18.05.2022 13:00:00
2022-05-18T11:30:00+00:00,3.5,18.05.2022 13:30:00
2022-05-18T17:30:00+00:00,2.2,18.05.2022 19:30:00
2022-05-19T00:30:00+00:00,4.8,19.05.2022 02:30:00
2022-05-19T08:00:00+00:00,6.0,19.05.2022 10:00:00
2022-05-19T14:00:00+00:00,7.1,19.05.2022 16:00:00
2022-05-20T06:00:00+00:00,6.3,20.05.2022 08:00:00
2022-05-20T13:00:00+00:00,3.2,20.05.2022 15:00:00
2022-05-21T03:00:00+00:00,7.3,21.05.2022 05:00:00
2022-05-21T09:00:00+00:00,2.5,21.05.2022 11:00:00
2022-05-21T12:00:00+00:00,1.8,21.05.2022 14:00:00
2022-05-21T20:00:00+00:00,2.4,21.05.2022 22:00:00
2022-05-21T22:00:00+00:00,2.8,22.05.2022 00:00:00
2022-05-22T08:30:00+00:00,2.9,22.05.2022 10:30:00
2022-05-22T10:00:00+00:00,2.6,22.05.2022 12:00:00
2022-05-22T11:30:00+00:00,2.6,22.05.2022 13:30:00
2022-05-22T12:00:00+00:00,2.9,22.05.2022 14:00:00
2022-05-23T02:30:00+00:00,5.7,23.05.2022 04:30:00
2022-05-23T04:30:00+00:00,5.2,23.05.2022 06:30:00
2022-05-23T08:00:00+00:00,4.9,23.05.2022 10:00:00
2022-05-23T12:00:00+00:00,3.6,23.05.2022 14:00:00
2022-05-23T15:30:00+00:00,2.0,23.05.2022 17:30:00
2022-05-23T19:30:00+00:00,2.1,23.05.2022 21:30:00
2022-05-23T20:00:00+00:00,2.1,23.05.2022 22:00:00
2022-05-24T04:00:00+00:00,1.2,24.05.2022 06:00:00
2022-05-24T12:00:00+00:00,0.9,24.05.2022 14:00:00
2022-05-24T13:00:00+00:00,0.9,24.05.2022 15:00:00
2022-05-24T16:00:00+00:00,1.0,24.05.2022 18:00:00
2022-05-25T04:30:00+00:00,2.3,25.05.2022 06:30:00
2022-05-25T10:30:00+00:00,1.9,25.05.2022 12:30:00
2022-05-25T12:00:00+00:00,2.0,25.05.2022 14:00:00
2022-05-25T17:00:00+00:00,1.0,25.05.2022 19:00:00
2022-05-25T23:30:00+00:00,1.4,26.05.2022 01:30:00
2022-05-26T03:00:00+00:00,1.7,26.05.2022 05:00:00
2022-05-26T05:30:00+00:00,2.4,26.05.2022 07:30:00
2022-05-26T08:00:00+00:00,0.8,26.05.2022 10:00:00
2022-05-26T16:30:00+00:00,1.3,26.05.2022 18:30:00
2022-05-26T17:30:00+00:00,1.3,26.05.2022 19:30:00
2022-05-26T20:00:00+00:00,1.6,26.05.2022 22:00:00
2022-05-26T21:30:00+00:00,1.6,26.05.2022 23:30:00
2022-05-26T22:00:00+00:00,1.7,27.05.2022 00:00:00
2022-05-27T04:30:00+00:00,3.1,27.05.2022 06:30:00
2022-05-27T06:00:00+00:00,3.0,27.05.2022 08:00:00
2022-05-27T06:30:00+00:00,2.8,27.05.2022 08:30:00
2022-05-27T11:00:00+00:00,1.9,27.05.2022 13:00:00
2022-05-27T15:00:00+00:00,2.0,27.05.2022 17:00:00
2022-05-28T08:30:00+00:00,4.4,28.05.2022 10:30:00
2022-05-28T11:30:00+00:00,2.2,28.05.2022 13:30:00
2022-05-28T13:00:00+00:00,1.3,28.05.2022 15:00:00
2022-05-28T21:30:00+00:00,1.5,28.05.2022 23:30:00
2022-05-28T23:30:00+00:00,1.9,29.05.2022 01:30:00
2022-05-29T00:30:00+00:00,1.9,29.05.2022 02:30:00
2022-05-29T08:00:00+00:00,3.2,29.05.2022 10:00:00
2022-05-29T16:00:00+00:00,1.9,29.05.2022 18:00:00
2022-05-29T19:30:00+00:00,1.8,29.05.2022 21:30:00
2022-05-30T05:30:00+00:00,5.7,30.05.2022 07:30:00
2022-05-30T07:30:00+00:00,6.7,30.05.2022 09:30:00
2022-05-30T15:30:00+00:00,2.0,30.05.2022 17:30:00
2022-05-30T16:30:00+00:00,2.0,30.05.2022 18:30:00
2022-05-30T23:30:00+00:00,3.1,31.05.2022 01:30:00
2022-05-31T04:30:00+00:00,3.8,31.05.2022 06:30:00
2022-05-31T08:30:00+00:00,4.0,31.05.2022 10:30:00
2022-05-31T13:00:00+00:00,2.4,31.05.2022 15:00:00
2022-05-31T13:30:00+00:00,2.2,31.05.2022 15:30:00
2022-05-31T17:00:00+00:00,1.8,31.05.2022 19:00:00
2022-05-31T19:00:00+00:00,2.3,31.05.2022 21:00:00
2022-05-31T21:30:00+00:00,3.0,31.05.2022 23:30:00
2022-06-01T01:00:00+00:00,5.6,01.06.2022 03:00:00
2022-06-01T02:00:00+00:00,6.0,01.06.2022 04:00:00
2022-06-01T12:00:00+00:00,2.9,01.06.2022 14:00:00
2022-06-01T13:00:00+00:00,2.3,01.06.2022 15:00:00
2022-06-01T14:00:00+00:00,3.3,01.06.2022 16:00:00
2022-06-02T01:00:00+00:00,7.4,02.06.2022 03:00:00
2022-06-02T18:30:00+00:00,,02.06.2022 20:30:00
2022-06-02T19:00:00+00:00,,02.06.2022 21:00:00
2022-06-02T23:30:00+00:00,,03.06.2022 01:30:00
2022-06-03T07:30:00+00:00,,03.06.2022 09:30:00
2022-06-03T10:30:00+00:00,,03.06.2022 12:30:00
2022-06-03T23:00:00+00:00,,04.06.2022 01:00:00
2022-06-04T09:00:00+00:00,,04.06.2022 11:00:00
2022-06-04T11:00:00+00:00,,04.06.2022 13:00:00
2022-06-04T16:00:00+00:00,,04.06.2022 18:00:00
2022-06-05T02:00:00+00:00,,05.06.2022 04:00:00
2022-06-05T02:30:00+00:00,,05.06.2022 04:30:00
2022-06-05T05:30:00+00:00,,05.06.2022 07:30:00
2022-06-05T06:00:00+00:00,,05.06.2022 08:00:00
2022-06-05T07:00:00+00:00,,05.06.2022 09:00:00
2022-06-05T11:30:00+00:00,,05.06.2022 13:30:00
2022-06-05T20:00:00+00:00,,05.06.2022 22:00:00
2022-06-05T20:30:00+00:00,,05.06.2022 22:30:00
2022-06-06T01:00:00+00:00,,06.06.2022 03:00:00
2022-06-06T01:30:00+00:00,,06.06.2022 03:30:00
2022-06-06T02:00:00+00:00,,06.06.2022 04:00:00
2022-06-06T03:00:00+00:00,,06.06.2022 05:00:00
2022-06-06T04:30:00+00:00,,06.06.2022 06:30:00
2022-06-06T07:00:00+00:00,,06.06.2022 09:00:00
2022-06-06T08:00:00+00:00,,06.06.2022 10:00:00
2022-06-06T09:00:00+00:00,,06.06.2022 11:00:00
2022-06-06T12:30:00+00:00,,06.06.2022 14:30:00
2022-06-06T15:30:00+00:00,,06.06.2022 17:30:00
2022-06-06T18:30:00+00:00,,06.06.2022 20:30:00
2022-06-07T02:00:00+00:00,,07.06.2022 04:00:00
2022-06-07T10:00:00+00:00,,07.06.2022 12:00:00
2022-06-07T15:00:00+00:00,,07.06.2022 17:00:00
2022-06-07T19:30:00+00:00,,07.06.2022 21:30:00
2022-06-08T00:30:00+00:00,2.7,08.06.2022 02:30:00
2022-06-08T01:30:00+00:00,3.2,08.06.2022 03:30:00
2022-06-08T07:00:00+00:00,2.3,08.06.2022 09:00:00
2022-06-08T08:00:00+00:00,3.2,08.06.2022 10:00:00
2022-06-08T08:30:00+00:00,3.4,08.06.2022 10:30:00
2022-06-08T14:00:00+00:00,1.9,08.06.2022 16:00:00
2022-06-08T18:30:00+00:00,1.1,08.06.2022 20:30:00
2022-06-08T22:30:00+00:00,1.1,09.06.2022 00:30:00
2022-06-08T23:00:00+00:00,1.1,09.06.2022 01:00:00
2022-06-09T00:00:00+00:00,0.7,09.06.2022 02:00:00
2022-06-09T01:30:00+00:00,1.1,09.06.2022 03:30:00
2022-06-09T02:00:00+00:00,1.2,09.06.2022 04:00:00
2022-06-09T03:00:00+00:00,1.2,09.06.2022 05:00:00
2022-06-09T09:30:00+00:00,2.0,09.06.2022 11:30:00
2022-06-09T12:30:00+00:00,2.0,09.06.2022 14:30:00
2022-06-09T13:00:00+00:00,1.8,09.06.2022 15:00:00
2022-06-09T13:30:00+00:00,1.8,09.06.2022 15:30:00
2022-06-09T14:00:00+00:00,1.5,09.06.2022 16:00:00
2022-06-10T08:00:00+00:00,3.1,10.06.2022 10:00:00
2022-06-11T14:00:00+00:00,1.8,11.06.2022 16:00:00
2022-06-11T20:30:00+00:00,7.5,11.06.2022 22:30:00
2022-06-11T21:00:00+00:00,7.0,11.06.2022 23:00:00
2022-06-12T01:00:00+00:00,6.7,12.06.2022 03:00:00
2022-06-12T02:30:00+00:00,6.4,12.06.2022 04:30:00
2022-06-12T15:00:00+00:00,2.2,12.06.2022 17:00:00
2022-06-13T09:00:00+00:00,3.1,13.06.2022 11:00:00
2022-06-13T09:30:00+00:00,3.0,13.06.2022 11:30:00
2022-06-13T13:00:00+00:00,2.6,13.06.2022 15:00:00
2022-06-13T19:30:00+00:00,2.7,13.06.2022 21:30:00
2022-06-14T03:30:00+00:00,4.3,14.06.2022 05:30:00
2022-06-14T04:00:00+00:00,4.3,14.06.2022 06:00:00
2022-06-14T04:30:00+00:00,4.2,14.06.2022 06:30:00
2022-01-30T07:30:00+00:00,1.5,30.01.2022 08:30:00
2022-01-30T09:00:00+00:00,2.3,30.01.2022 10:00:00
2022-01-30T14:30:00+00:00,4.0,30.01.2022 15:30:00
2022-01-30T19:30:00+00:00,5.9,30.01.2022 20:30:00
2022-01-30T21:00:00+00:00,6.7,30.01.2022 22:00:00
2022-01-30T21:30:00+00:00,6.8,30.01.2022 22:30:00
2022-01-31T02:30:00+00:00,3.5,31.01.2022 03:30:00
2022-01-31T04:00:00+00:00,2.8,31.01.2022 05:00:00
2022-01-31T06:00:00+00:00,2.9,31.01.2022 07:00:00
2022-01-31T18:30:00+00:00,2.9,31.01.2022 19:30:00
2022-01-31T19:00:00+00:00,2.6,31.01.2022 20:00:00
2022-01-31T19:30:00+00:00,3.0,31.01.2022 20:30:00
2022-02-01T04:30:00+00:00,4.4,01.02.2022 05:30:00
2022-02-01T05:00:00+00:00,4.2,01.02.2022 06:00:00
2022-02-01T10:00:00+00:00,3.5,01.02.2022 11:00:00
2022-02-01T22:30:00+00:00,0.5,01.02.2022 23:30:00
2022-02-02T01:30:00+00:00,1.1,02.02.2022 02:30:00
2022-02-02T04:00:00+00:00,1.1,02.02.2022 05:00:00
2022-02-02T09:30:00+00:00,3.3,02.02.2022 10:30:00
2022-02-02T10:30:00+00:00,2.7,02.02.2022 11:30:00
2022-02-02T12:30:00+00:00,2.2,02.02.2022 13:30:00
2022-02-02T17:00:00+00:00,1.5,02.02.2022 18:00:00
2022-02-02T17:30:00+00:00,1.8,02.02.2022 18:30:00
2022-02-02T18:30:00+00:00,2.0,02.02.2022 19:30:00
2022-02-03T10:00:00+00:00,9.7,03.02.2022 11:00:00
2022-02-03T11:00:00+00:00,7.3,03.02.2022 12:00:00
2022-02-03T18:00:00+00:00,10.4,03.02.2022 19:00:00
2022-02-03T22:30:00+00:00,13.0,03.02.2022 23:30:00
2022-02-04T03:30:00+00:00,10.1,04.02.2022 04:30:00
2022-02-04T04:30:00+00:00,8.6,04.02.2022 05:30:00
2022-02-04T06:30:00+00:00,7.0,04.02.2022 07:30:00
2022-02-04T13:00:00+00:00,0.9,04.02.2022 14:00:00
2022-02-04T16:30:00+00:00,0.7,04.02.2022 17:30:00
2022-02-04T18:30:00+00:00,2.9,04.02.2022 19:30:00
2022-02-04T21:00:00+00:00,1.8,04.02.2022 22:00:00
2022-02-05T00:30:00+00:00,0.4,05.02.2022 01:30:00
2022-02-05T04:00:00+00:00,1.2,05.02.2022 05:00:00
2022-02-05T05:30:00+00:00,1.8,05.02.2022 06:30:00
2022-02-05T08:00:00+00:00,1.5,05.02.2022 09:00:00
2022-02-05T13:00:00+00:00,2.0,05.02.2022 14:00:00
2022-02-05T18:30:00+00:00,7.5,05.02.2022 19:30:00
2022-02-06T11:30:00+00:00,0.7,06.02.2022 12:30:00
2022-02-06T12:00:00+00:00,0.7,06.02.2022 13:00:00
2022-02-06T16:00:00+00:00,0.7,06.02.2022 17:00:00
2022-02-06T16:30:00+00:00,0.6,06.02.2022 17:30:00
2022-02-06T21:30:00+00:00,0.2,06.02.2022 22:30:00
2022-02-07T03:00:00+00:00,0.4,07.02.2022 04:00:00
2022-02-07T10:00:00+00:00,2.5,07.02.2022 11:00:00
2022-02-07T12:30:00+00:00,2.1,07.02.2022 13:30:00
2022-02-07T14:30:00+00:00,2.0,07.02.2022 15:30:00
2022-02-07T18:30:00+00:00,3.4,07.02.2022 19:30:00
2022-02-08T00:00:00+00:00,6.3,08.02.2022 01:00:00
2022-02-08T02:30:00+00:00,5.3,08.02.2022 03:30:00
2022-02-08T07:00:00+00:00,6.7,08.02.2022 08:00:00
2022-02-08T12:00:00+00:00,3.3,08.02.2022 13:00:00
2022-02-08T18:30:00+00:00,11.2,08.02.2022 19:30:00
2022-02-09T03:30:00+00:00,7.9,09.02.2022 04:30:00
2022-02-09T06:00:00+00:00,8.6,09.02.2022 07:00:00
2022-02-09T18:30:00+00:00,5.7,09.02.2022 19:30:00
2022-02-10T02:00:00+00:00,11.7,10.02.2022 03:00:00
2022-02-10T09:30:00+00:00,16.1,10.02.2022 10:30:00
2022-02-10T10:30:00+00:00,17.3,10.02.2022 11:30:00
2022-02-10T22:30:00+00:00,15.8,10.02.2022 23:30:00
2022-02-11T05:30:00+00:00,0.5,11.02.2022 06:30:00
2022-02-11T09:00:00+00:00,3.5,11.02.2022 10:00:00
2022-02-11T11:00:00+00:00,2.8,11.02.2022 12:00:00
2022-02-11T14:00:00+00:00,2.8,11.02.2022 15:00:00
2022-02-11T14:30:00+00:00,2.7,11.02.2022 15:30:00
2022-02-11T19:30:00+00:00,7.1,11.02.2022 20:30:00
2022-02-12T08:00:00+00:00,17.6,12.02.2022 09:00:00
2022-02-12T12:00:00+00:00,5.6,12.02.2022 13:00:00
2022-02-12T14:00:00+00:00,6.7,12.02.2022 15:00:00
2022-02-12T15:00:00+00:00,7.3,12.02.2022 16:00:00
2022-02-12T20:30:00+00:00,16.7,12.02.2022 21:30:00
2022-02-12T21:30:00+00:00,13.6,12.02.2022 22:30:00
2022-02-12T22:00:00+00:00,13.4,12.02.2022 23:00:00
2022-02-13T00:00:00+00:00,14.0,13.02.2022 01:00:00
2022-02-13T04:00:00+00:00,15.3,13.02.2022 05:00:00
2022-02-13T11:00:00+00:00,12.2,13.02.2022 12:00:00
2022-02-13T12:30:00+00:00,8.5,13.02.2022 13:30:00
2022-02-13T15:00:00+00:00,3.4,13.02.2022 16:00:00
2022-02-13T22:00:00+00:00,8.4,13.02.2022 23:00:00
2022-02-13T22:30:00+00:00,7.7,13.02.2022 23:30:00
2022-02-14T08:30:00+00:00,5.7,14.02.2022 09:30:00
2022-02-14T19:30:00+00:00,16.5,14.02.2022 20:30:00
2022-02-14T20:00:00+00:00,17.5,14.02.2022 21:00:00
2022-02-14T22:30:00+00:00,15.9,14.02.2022 23:30:00
2022-02-15T07:00:00+00:00,0.7,15.02.2022 08:00:00
2022-02-16T00:00:00+00:00,5.4,16.02.2022 01:00:00
2022-02-16T01:30:00+00:00,6.3,16.02.2022 02:30:00
2022-02-16T09:00:00+00:00,1.8,16.02.2022 10:00:00
2022-02-16T16:00:00+00:00,0.6,16.02.2022 17:00:00
2022-02-17T05:30:00+00:00,0.1,17.02.2022 06:30:00
2022-02-17T15:30:00+00:00,2.5,17.02.2022 16:30:00
2022-02-17T16:30:00+00:00,3.4,17.02.2022 17:30:00
2022-02-17T18:30:00+00:00,4.5,17.02.2022 19:30:00
2022-02-18T03:30:00+00:00,4.6,18.02.2022 04:30:00
2022-02-18T06:00:00+00:00,5.4,18.02.2022 07:00:00
2022-02-18T07:30:00+00:00,7.0,18.02.2022 08:30:00
2022-02-18T12:30:00+00:00,1.8,18.02.2022 13:30:00
2022-02-18T21:00:00+00:00,0.8,18.02.2022 22:00:00
2022-02-18T22:30:00+00:00,1.7,18.02.2022 23:30:00
2022-02-19T03:30:00+00:00,3.2,19.02.2022 04:30:00
2022-02-19T05:00:00+00:00,3.6,19.02.2022 06:00:00
2022-02-19T12:00:00+00:00,2.2,19.02.2022 13:00:00
2022-02-19T12:30:00+00:00,2.0,19.02.2022 13:30:00
2022-02-20T05:30:00+00:00,0.6,20.02.2022 06:30:00
2022-02-20T06:00:00+00:00,0.5,20.02.2022 07:00:00
2022-02-20T11:00:00+00:00,0.7,20.02.2022 12:00:00
2022-02-20T13:30:00+00:00,0.6,20.02.2022 14:30:00
2022-02-20T15:30:00+00:00,0.5,20.02.2022 16:30:00
2022-02-20T21:00:00+00:00,0.4,20.02.2022 22:00:00
2022-02-22T03:30:00+00:00,3.9,22.02.2022 04:30:00
2022-02-22T06:30:00+00:00,5.7,22.02.2022 07:30:00
2022-02-22T13:30:00+00:00,3.9,22.02.2022 14:30:00
2022-02-22T17:00:00+00:00,4.3,22.02.2022 18:00:00
2022-02-22T20:30:00+00:00,2.7,22.02.2022 21:30:00
2022-02-23T00:00:00+00:00,1.3,23.02.2022 01:00:00
2022-02-23T01:00:00+00:00,1.3,23.02.2022 02:00:00
2022-02-23T07:00:00+00:00,1.3,23.02.2022 08:00:00
2022-02-23T07:30:00+00:00,1.4,23.02.2022 08:30:00
2022-02-23T18:00:00+00:00,2.6,23.02.2022 19:00:00
2022-02-23T20:00:00+00:00,4.7,23.02.2022 21:00:00
2022-02-24T10:00:00+00:00,12.4,24.02.2022 11:00:00
2022-02-24T12:00:00+00:00,2.5,24.02.2022 13:00:00
2022-02-24T15:00:00+00:00,2.3,24.02.2022 16:00:00
2022-02-24T16:00:00+00:00,2.3,24.02.2022 17:00:00
2022-02-24T18:30:00+00:00,3.1,24.02.2022 19:30:00
2022-02-24T23:30:00+00:00,0.9,25.02.2022 00:30:00
2022-02-25T01:30:00+00:00,1.3,25.02.2022 02:30:00
2022-02-25T03:00:00+00:00,1.7,25.02.2022 04:00:00
2022-02-25T07:30:00+00:00,3.0,25.02.2022 08:30:00
2022-02-25T10:00:00+00:00,2.7,25.02.2022 11:00:00
2022-02-25T16:30:00+00:00,2.5,25.02.2022 17:30:00
2022-02-25T19:00:00+00:00,3.4,25.02.2022 20:00:00
2022-02-25T20:00:00+00:00,3.9,25.02.2022 21:00:00
2022-02-26T04:30:00+00:00,8.9,26.02.2022 05:30:00
2022-02-26T05:30:00+00:00,10.3,26.02.2022 06:30:00
2022-02-26T07:30:00+00:00,12.9,26.02.2022 08:30:00
2022-02-26T11:30:00+00:00,2.0,26.02.2022 12:30:00
2022-02-26T13:00:00+00:00,2.0,26.02.2022 14:00:00
2022-02-26T13:30:00+00:00,2.2,26.02.2022 14:30:00
2022-02-26T15:00:00+00:00,3.0,26.02.2022 16:00:00
2022-02-26T17:00:00+00:00,2.5,26.02.2022 18:00:00
2022-02-26T22:00:00+00:00,2.7,26.02.2022 23:00:00
2022-02-26T23:30:00+00:00,2.3,27.02.2022 00:30:00
2022-02-27T02:30:00+00:00,2.3,27.02.2022 03:30:00
2022-02-27T05:00:00+00:00,4.9,27.02.2022 06:00:00
2022-02-27T07:30:00+00:00,6.2,27.02.2022 08:30:00
2022-02-28T06:00:00+00:00,12.7,28.02.2022 07:00:00
2022-02-28T09:30:00+00:00,12.8,28.02.2022 10:30:00
2022-02-28T10:30:00+00:00,13.4,28.02.2022 11:30:00
2022-02-28T11:00:00+00:00,13.4,28.02.2022 12:00:00
2022-02-28T11:30:00+00:00,12.3,28.02.2022 12:30:00
2022-03-01T04:00:00+00:00,14.7,01.03.2022 05:00:00
2022-03-01T06:00:00+00:00,15.6,01.03.2022 07:00:00
2022-03-01T08:00:00+00:00,16.7,01.03.2022 09:00:00
2022-03-01T09:00:00+00:00,15.3,01.03.2022 10:00:00
2022-03-01T14:30:00+00:00,12.7,01.03.2022 15:30:00
2022-03-01T18:30:00+00:00,16.2,01.03.2022 19:30:00
2022-03-01T20:00:00+00:00,21.8,01.03.2022 21:00:00
2022-03-01T23:30:00+00:00,18.9,02.03.2022 00:30:00
2022-03-02T00:00:00+00:00,19.6,02.03.2022 01:00:00
2022-03-02T01:00:00+00:00,18.7,02.03.2022 02:00:00
2022-03-03T11:00:00+00:00,32.9,03.03.2022 12:00:00
2022-03-03T13:00:00+00:00,23.6,03.03.2022 14:00:00
2022-03-03T20:30:00+00:00,28.2,03.03.2022 21:30:00
2022-03-04T12:00:00+00:00,28.1,04.03.2022 13:00:00
2022-03-04T12:30:00+00:00,26.6,04.03.2022 13:30:00
2022-03-05T21:30:00+00:00,20.6,05.03.2022 22:30:00
2022-03-06T16:30:00+00:00,15.1,06.03.2022 17:30:00
2022-03-08T00:00:00+00:00,29.6,08.03.2022 01:00:00
2022-03-09T09:30:00+00:00,38.4,09.03.2022 10:30:00
2022-03-10T12:00:00+00:00,22.7,10.03.2022 13:00:00
2022-03-10T13:30:00+00:00,16.3,10.03.2022 14:30:00
2022-03-11T23:00:00+00:00,24.6,12.03.2022 00:00:00
2022-03-12T00:30:00+00:00,25.1,12.03.2022 01:30:00
2022-03-12T20:00:00+00:00,31.8,12.03.2022 21:00:00
2022-03-13T00:30:00+00:00,29.4,13.03.2022 01:30:00
2022-03-13T05:30:00+00:00,25.4,13.03.2022 06:30:00
2022-03-13T13:30:00+00:00,11.2,13.03.2022 14:30:00
2022-03-14T18:30:00+00:00,6.4,14.03.2022 19:30:00
2022-03-15T08:00:00+00:00,7.0,15.03.2022 09:00:00
2022-03-17T03:30:00+00:00,26.7,17.03.2022 04:30:00
2022-03-17T12:30:00+00:00,20.7,17.03.2022 13:30:00
2022-03-18T00:30:00+00:00,21.5,18.03.2022 01:30:00
2022-03-18T07:00:00+00:00,14.0,18.03.2022 08:00:00
2022-03-18T12:30:00+00:00,21.5,18.03.2022 13:30:00
2022-03-18T13:00:00+00:00,24.1,18.03.2022 14:00:00
2022-03-18T23:30:00+00:00,24.8,19.03.2022 00:30:00
2022-03-19T00:30:00+00:00,24.7,19.03.2022 01:30:00
2022-03-19T08:30:00+00:00,49.4,19.03.2022 09:30:00
2022-03-20T20:30:00+00:00,12.2,20.03.2022 21:30:00
2022-03-21T03:00:00+00:00,13.3,21.03.2022 04:00:00
2022-03-21T07:00:00+00:00,20.4,21.03.2022 08:00:00
2022-03-21T08:00:00+00:00,20.3,21.03.2022 09:00:00
2022-03-21T11:00:00+00:00,11.0,21.03.2022 12:00:00
2022-03-21T13:30:00+00:00,10.3,21.03.2022 14:30:00
2022-03-21T20:00:00+00:00,13.8,21.03.2022 21:00:00
2022-03-21T22:00:00+00:00,12.3,21.03.2022 23:00:00
2022-03-22T15:00:00+00:00,12.3,22.03.2022 16:00:00
2022-03-23T11:30:00+00:00,21.7,23.03.2022 12:30:00
2022-03-24T12:30:00+00:00,22.9,24.03.2022 13:30:00
2022-03-25T17:00:00+00:00,20.4,25.03.2022 18:00:00
2022-03-25T19:30:00+00:00,25.7,25.03.2022 20:30:00
2022-03-26T06:30:00+00:00,27.6,26.03.2022 07:30:00
2022-03-26T10:30:00+00:00,,26.03.2022 11:30:00
2022-03-27T08:30:00+00:00,,27.03.2022 10:30:00
2022-03-27T09:30:00+00:00,,27.03.2022 11:30:00
2022-03-27T10:00:00+00:00,,27.03.2022 12:00:00
2022-03-27T19:30:00+00:00,,27.03.2022 21:30:00
2022-03-27T22:00:00+00:00,,28.03.2022 00:00:00
2022-03-28T09:30:00+00:00,,28.03.2022 11:30:00
2022-03-29T10:00:00+00:00,,29.03.2022 12:00:00
2022-03-29T11:00:00+00:00,,29.03.2022 13:00:00
2022-03-30T04:30:00+00:00,,30.03.2022 06:30:00
2022-03-30T14:30:00+00:00,,30.03.2022 16:30:00
2022-03-30T15:30:00+00:00,7.6,30.03.2022 17:30:00
2022-03-31T17:00:00+00:00,3.5,31.03.2022 19:00:00
2022-04-01T15:00:00+00:00,7.5,01.04.2022 17:00:00
2022-04-02T07:00:00+00:00,13.2,02.04.2022 09:00:00
2022-04-03T13:00:00+00:00,11.7,03.04.2022 15:00:00
2022-04-05T00:00:00+00:00,7.9,05.04.2022 02:00:00
2022-04-05T03:00:00+00:00,8.7,05.04.2022 05:00:00
2022-04-05T08:00:00+00:00,9.9,05.04.2022 10:00:00
2022-04-05T10:00:00+00:00,10.8,05.04.2022 12:00:00
2022-04-05T16:00:00+00:00,4.5,05.04.2022 18:00:00
2022-04-06T00:30:00+00:00,8.4,06.04.2022 02:30:00
2022-04-06T03:00:00+00:00,5.6,06.04.2022 05:00:00
2022-04-07T00:00:00+00:00,1.9,07.04.2022 02:00:00
2022-04-07T14:00:00+00:00,0.3,07.04.2022 16:00:00
2022-04-07T17:00:00+00:00,0.5,07.04.2022 19:00:00
2022-04-07T18:00:00+00:00,0.5,07.04.2022 20:00:00
2022-04-07T23:30:00+00:00,0.6,08.04.2022 01:30:00
2022-04-08T01:00:00+00:00,2.0,08.04.2022 03:00:00
2022-04-08T08:00:00+00:00,2.5,08.04.2022 10:00:00
2022-04-08T13:30:00+00:00,0.6,08.04.2022 15:30:00
2022-04-09T01:00:00+00:00,0.3,09.04.2022 03:00:00
2022-04-09T01:30:00+00:00,0.3,09.04.2022 03:30:00
2022-04-09T02:00:00+00:00,0.8,09.04.2022 04:00:00
2022-04-09T16:30:00+00:00,3.1,09.04.2022 18:30:00
2021-11-22T15:00:00+00:00,5.9,22.11.2021 16:00:00
2021-11-22T15:30:00+00:00,7.0,22.11.2021 16:30:00
2021-11-22T16:30:00+00:00,7.7,22.11.2021 17:30:00
2021-11-22T21:30:00+00:00,6.7,22.11.2021 22:30:00
2021-11-23T02:30:00+00:00,5.5,23.11.2021 03:30:00
